Approved symbol	Alias symbol	Previous symbol	NCBI gene ID
ADAMTS20	GON-1		80070
ADAMTSL1	ADAMTSR1	C9orf94	92949
ADAMTSL1	FLJ35283	C9orf94	92949
ADAMTSL2	KIAA0605		9719
ADAMTSL3	KIAA1233		57188
ADAMTSL3	punctin-2		57188
ADAMTSL4	DKFZP434K1772	TSRC1	54507
ADAMTSL4-AS1	FLJ45786	C1orf138	574406
ADAMTSL4-AS2			100289061
ADAMTSL5		THSD6	339366
ADAP1	GCS1L	CENTA1	11033
ADAP2		CENTA2	55803
ADAR	ADAR1	IFI4	103
ADAR	ADAR1	G1P1	103
ADARB1	ADAR2		104
ADARB1	DRADA2		104
ADARB1	ADAR2g		104
ADARB1	DRABA2		104
ADARB1	RED1		104
ADARB1	hRED1		104
ADARB1	ADAR2a-L1		104
ADARB1	ADAR2a-L2		104
ADARB1	ADAR2a-L3		104
ADARB1	ADAR2a		104
ADARB1	ADAR2b		104
ADARB1	ADAR2c		104
ADARB1	ADAR2d		104
ADARB2	RED2		105
ADARB2	hRED2		105
ADARB2	ADAR3		105
ADARB2-AS1	bA466B20.1	C10orf109	642394
ADARB2-AS1	bA466B20.1	NCRNA00168	642394
ADAT1			23536
ADAT2	dJ20N2.1	DEADC1	134637
ADAT2	TAD2	DEADC1	134637
ADAT3	TAD3		113179
ADCK1	FLJ39600		57143
ADCK2	MGC20727		90956
ADCK5	FLJ35454		203054
ADCP1			106
ADCY1	AC1	DFNB44	107
ADCY2	HBAC2		108
ADCY2	KIAA1060		108
ADCY2	AC2		108
ADCY3	AC3		109
ADCY4	AC4		196883
ADCY5	AC5		111
ADCY6	AC6		112
ADCY6-DT			100506125
ADCY7	KIAA0037		113
ADCY7	AC7		113
ADCY8	HBAC1	ADCY3	114
ADCY8	AC8	ADCY3	114
ADCY9	AC9		115
ADCY10	SAC		55811
ADCY10	Sacy		55811
ADCY10	SACI		55811
ADCY10	HCA2		55811
ADCY10	RP1-313L4.2		55811
ADCY10P1			221442
ADCYAP1	PACAP		116
ADCYAP1R1	PAC1		117
ADCYAP1R1	PACAPR		117
ADCYAP1R1	PAC1R		117
ADD1			118
ADD2	ADDB		119
ADD3		ADDL	120
ADD3-AS1			100505933
ADFN			
ADGB	FLJ23121	C6orf103	79747
ADGB	dJ408K24.1	C6orf103	79747
ADGB	CAPN16	C6orf103	79747
ADGRA1	KIAA1828	GPR123	84435
ADGRA1-AS1		GPR123-AS1	100128127
ADGRA2	TEM5	GPR124	25960
ADGRA2	DKFZp434C211	GPR124	25960
ADGRA2	DKFZp434J0911	GPR124	25960
ADGRA2	KIAA1531	GPR124	25960
ADGRA2	FLJ14390	GPR124	25960
ADGRA3	FLJ38547	GPR125	166647
ADGRA3	PGR21	GPR125	166647
ADGRB1		BAI1	575
ADGRB2		BAI2	576
ADGRB3	KIAA0550	BAI3	577
ADGRD1	DKFZp434B1272	GPR133	283383
ADGRD1	PGR25	GPR133	283383
ADGRD1-AS1	LACAT8		105755954
ADGRD2	PGR24	GPR144	347088
ADGRE1		TM7LN3	2015
ADGRE1		EMR1	2015
ADGRE2	CD312	EMR2	30817
ADGRE3		EMR3	84658
ADGRE4P	PGR16	GPR127	326342
ADGRE4P	PGR16	EMR4	326342
ADGRE4P	PGR16	EMR4P	326342
ADGRE5	TM7LN1	CD97	976
ADGRF1	hGPCR36	GPR110	266977
ADGRF1	PGR19	GPR110	266977
ADGRF2	hGPCR35	GPR111	222611
ADGRF2	PGR20	GPR111	222611
ADGRF3	hGPCR37	GPR113	165082
ADGRF3	PGR23	GPR113	165082
ADGRF4	FLJ38076	GPR115	221393
ADGRF4	PGR18	GPR115	221393
ADGRF5	DKFZp564O1923	GPR116	221395
ADGRF5	KIAA0758	GPR116	221395
ADGRF5-AS1			101926962
ADGRF5P1		GPR116P1	389740
ADGRF5P2		GPR116P2	441416
ADGRG1	TM7LN4	GPR56	9289
ADGRG1	TM7XN1	GPR56	9289
ADGRG2	HE6	GPR64	10149
ADGRG2	TM7LN2	GPR64	10149
ADGRG2	EDDM6	GPR64	10149
ADGRG3	Pb99	GPR97	222487
ADGRG3	PGR26	GPR97	222487
ADGRG4	RP1-299I16	GPR112	139378
ADGRG4	PGR17	GPR112	139378
ADGRG5	PGR27	GPR114	221188
ADGRG6	FLJ14937	GPR126	57211
ADGRG7	FLJ14454	GPR128	84873
ADGRL1	KIAA0821	LPHN1	22859
ADGRL1	CIRL1	LPHN1	22859
ADGRL1	LEC2	LPHN1	22859
ADGRL1-AS1			100507373
ADGRL2	KIAA0786	LPHH1	23266
ADGRL2	KIAA0786	LPHN2	23266
ADGRL2	LEC1	LPHH1	23266
ADGRL2	LEC1	LPHN2	23266
ADGRL3	KIAA0768	LPHN3	23284
ADGRL3	LEC3	LPHN3	23284
ADGRL3-AS1		LPHN3-AS1	101927186
ADGRL4	ETL	ELTD1	64123
ADGRV1	DKFZp761P0710	USH2C	84059
ADGRV1	DKFZp761P0710	MASS1	84059
ADGRV1	DKFZp761P0710	GPR98	84059
ADGRV1	KIAA0686	USH2C	84059
ADGRV1	KIAA0686	MASS1	84059
ADGRV1	KIAA0686	GPR98	84059
ADGRV1	FEB4	USH2C	84059
ADGRV1	FEB4	MASS1	84059
ADGRV1	FEB4	GPR98	84059
ADGRV1	VLGR1	USH2C	84059
ADGRV1	VLGR1	MASS1	84059
ADGRV1	VLGR1	GPR98	84059
ADH1A		ADH1	124
ADH1B		ADH2	125
ADH1C		ADH3	126
ADH4	ADH-2		127
ADH5	ADH-3	FDH	128
ADH5	ADHX	FDH	128
ADH5	GSNOR	FDH	128
ADH5P1	ADH-3P1		
ADH5P2			343296
ADH5P3			100131810
ADH5P4	bA707M13.2	ADH5B	642443
ADH5P5			115945146
ADH6	ADH-5		130
ADH7	ADH-4		131
ADHFE1	FLJ32430		137872
ADI1	SIPL		55256
ADI1	MTCBP-1		55256
ADI1	ARD		55256
ADI1	APL1		55256
ADI1	FLJ10913		55256
ADI1	HMFT1638		55256
ADI1	mtnD		55256
ADI1P1			100130936
ADI1P2			100288971
ADI1P3			100288129
ADIG	MGC39724		149685
ADIG	SMAF1		149685
ADIG	RP5-1100H13.2		149685
ADIPOQ	ACRP30	ACDC	9370
ADIPOQ	apM1	ACDC	9370
ADIPOQ	GBP28	ACDC	9370
ADIPOQ	adiponectin	ACDC	9370
ADIPOQ-AS1			100874095
ADIPOR1	PAQR1		51094
ADIPOR1	ACDCR1		51094
ADIPOR1P1			645220
ADIPOR1P2			390503
ADIPOR2	PAQR2		79602
ADIPOR2	ACDCR2		79602
ADIRF	APM2	C10orf116	10974
ADIRF	AFRO	C10orf116	10974
ADIRF-AS1			100133190
ADK	AK		132
ADM	AM		133
ADM2	AM2		79924
ADM2	FLJ21135		79924
ADM5	AM5	C19orf76	199800
ADNP	KIAA0784		23394
ADNP	ADNP1		23394
ADNP-AS1			101927631
ADNP2	KIAA0863	ZNF508	22850
ADO	FLJ14547	C10orf22	84890
ADORA1	RDC7		134
ADORA2A	RDC8	ADORA2	135
ADORA2A-AS1	FLJ34651	C22orf45	646023
ADORA2B			136
ADORA2BP1		ADORA2BP	137
ADORA2L1		ADORA2L	
ADORA2L2			
ADORA3	AD026		140
ADORA3	A3AR		140
ADPGK	DKFZp434B195		83440
ADPGK	ADP-GK		83440
ADPGK-AS1			100287559
ADPRH	ARH1		141
ADPRHL1	ARH2		113622
ADPRM	MDS006	C17orf48	56985
ADPRS	ARH3	ADPRHL2	54936
ADPRS	FLJ20446	ADPRHL2	54936
ADRA1A	ADRA1L1	ADRA1C	148
ADRA1B			147
ADRA1D	ADRA1R		146
ADRA1D	ADRA1A		146
ADRA1D	ADRA1		146
ADRA2A	ADRAR	ADRA2	150
ADRA2A	ADRAR	ADRA2R	150
ADRA2B	ADRARL1	ADRA2L1	151
ADRA2B	ADRARL1	ADRA2RL1	151
ADRA2C	ADRARL2	ADRA2L2	152
ADRA2C	ADRARL2	ADRA2RL2	152
ADRB1		ADRB1R	153
ADRB2	ADRBR	ADRB2R	154
ADRB2	BAR	ADRB2R	154
ADRB2	B2AR	ADRB2R	154
ADRB3			155
ADRM1	GP110		11047
ADRM1	Rpn13		11047
ADRM1	ARM1		11047
ADSL			158
ADSS1	FLJ38602	ADSSL1	122622
ADSS2		ADSS	159
ADT			
ADTRP	dJ413H6.1	C6orf105	84830
ADTRP	AIG1L	C6orf105	84830
AEBP1	ACLP		165
AEBP2	MGC17922		121536
AEN	FLJ12484	ISG20L1	64782
AEN	FLJ12562	ISG20L1	64782
AF8T			
AFA			
AFAP1	AFAP-110		60312
AFAP1	AFAP		60312
AFAP1-AS1	MGC10981	AFAP1AS	84740
AFAP1-AS1	MGC10981	AFAP1-AS	84740
AFAP1L1	FLJ36748		134265
AFAP1L2	FLJ14564	KIAA1914	84632
AFAP1L2	Em:AC005383.4	KIAA1914	84632
AFAP1L2	XB130	KIAA1914	84632
AFD1			
AFDN	AF-6	MLLT4	4301
AFDN	AF6	MLLT4	4301
AFDN-DT	HGC6.4	C6orf124	653483
AFDN-DT	HGC6.4	MLLT4-AS1	653483
AFDN-DT	HGC6.4	AFDN-AS1	653483
AFDN-DT	dJ431P23.3	C6orf124	653483
AFDN-DT	dJ431P23.3	MLLT4-AS1	653483
AFDN-DT	dJ431P23.3	AFDN-AS1	653483
AFF1	AF-4	PBM1	4299
AFF1	AF-4	MLLT2	4299
AFF1	AF4	PBM1	4299
AFF1	AF4	MLLT2	4299
AFF1-AS1			100506746
AFF2	FRAXE	FMR2	2334
AFF2-IT1			100874269
AFF3	MLLT2-like	LAF4	3899
AFF4	AF5Q31		27125
AFF4	MCEF		27125
AFF4-DT			118597833
AFG1L	AFG1	LACE1	246269
AFG3L1P		AFG3	172
AFG3L1P		AFG3L1	172
AFG3L2	SPAX5	SCA28	10939
AFG3L2P1		AFG3L2P	347028
AFM	ALB2		173
AFM	ALBA		173
AFMID	DKFZp686F03259		125061
AFMID	KF		125061
AFP	FETA	HPAFP	174
AFTPH	MGC33965		54812
AFTPH	FLJ20080		54812
AFTPH	FLJ23793		54812
AFTPH	Nbla10388		54812
AGA	ASRG		175
AGAP1	KIAA1099	CENTG2	116987
AGAP1	GGAP1	CENTG2	116987
AGAP1-IT1			100506749
AGAP2		CENTG1	116986
AGAP2-AS1	LOC100130776		100130776
AGAP2-AS1	PUNISHER		100130776
AGAP3		CENTG3	116988
AGAP4	Em:AC012044.1	CTGLF1	119016
AGAP4	Em:AC012044.1	AGAP8	119016
AGAP4	Em:AC012044.1	CTGLF5	119016
AGAP4	MRIP2	CTGLF1	119016
AGAP4	MRIP2	AGAP8	119016
AGAP4	MRIP2	CTGLF5	119016
AGAP5	Em:AC073389.1	CTGLF2	729092
AGAP6	bA324H6.1	CTGLF3	414189
AGAP7P	bA109G10.1	CTGLF4	653268
AGAP7P	bA109G10.1	AGAP7	653268
AGAP9	bA301J7.2	CTGLF6	642517
AGAP9	FLJ00312	CTGLF6	642517
AGAP10P	bA358L16.1	AGAP10	653234
AGAP10P	bA358L16.1	CTGLF7	653234
AGAP10P	bA358L16.1	CTGLF10P	653234
AGAP10P	bA144G6.2	AGAP10	653234
AGAP10P	bA144G6.2	CTGLF7	653234
AGAP10P	bA144G6.2	CTGLF10P	653234
AGAP11	KIAA1975		119385
AGAP12P	bA164N7.2	CTGLF12P	414224
AGAP13P	bA548K23.1	CTGLF9P	728005
AGAP14P	bA145E20.1	CTGLF11P	653259
AGAP14P	bA145E20.1	AGAP14	653259
AGBL1	FLJ32310		123624
AGBL1	CCP4		123624
AGBL1-AS1			727915
AGBL2	FLJ23598		79841
AGBL2	CCP2		79841
AGBL3	MGC32955		340351
AGBL3	CCP3		340351
AGBL4	FLJ14442		84871
AGBL4	CCP6		84871
AGBL4-AS1			101929721
AGBL4-IT1			100874313
AGBL5	FLJ21839		60509
AGBL5	CCP5		60509
AGBL5-AS1			100874031
AGBL5-IT1			106481744
AGER	RAGE		177
AGER	SCARJ1		177
AGFG1	RIP	HRB	3267
AGFG1	RAB	HRB	3267
AGFG2	RABR	HRBL	3268
AGGF1	VG5Q		55109
AGGF1	HSU84971		55109
AGGF1	FLJ10283		55109
AGGF1	GPATC7		55109
AGGF1	GPATCH7		55109
AGGF1P1			100132380
AGGF1P2			644435
AGGF1P3			391552
AGGF1P4			100129351
AGGF1P5			100128103
AGGF1P6			106481737
AGGF1P7			100132606
AGGF1P8			100128804
AGGF1P9			100127958
AGGF1P10			100288774
AGK	FLJ10842	MULK	55750
AGK-DT			105375538
AGKP1	AGKY1		359793
AGKP2			392543
AGL			178
AGMAT	FLJ23384		79814
AGMO	FLJ16237	TMEM195	392636
AGMX2			
AGO1	hAGO1	EIF2C1	26523
AGO2	hAGO2	EIF2C2	27161
AGO2	hAGO2	CASC7	27161
AGO2	Q10	EIF2C2	27161
AGO2	Q10	CASC7	27161
AGO2	LINC00980	EIF2C2	27161
AGO2	LINC00980	CASC7	27161
AGO3	hAGO3	EIF2C3	192669
AGO3	FLJ12765	EIF2C3	192669
AGO4	hAGO4	EIF2C4	192670
AGO4	KIAA1567	EIF2C4	192670
AGO4	FLJ20033	EIF2C4	192670
AGPAT1	LPAAT-alpha		10554
AGPAT2	LPAAT-beta	BSCL	10555
AGPAT3	LPAAT-gamma		56894
AGPAT3	LPAAT3		56894
AGPAT4	LPAAT-delta		56895
AGPAT4	dJ473J16.2		56895
AGPAT4-IT1	FLJ23112	C6orf59	79992
AGPAT4-IT1	FLJ23112	NCRNA00241	79992
AGPAT5	FLJ11210		55326
AGPAT5	LPAAT-e		55326
AGPAT5	LPAAT-epsilon		55326
AGPAT5P1			646231
AGPS	ADHAPS		8540
AGPS	ADAS		8540
AGPS	ALDHPSY		8540
AGPS	ADPS		8540
AGPS	ADAP-S		8540
AGR2	XAG-2		10551
AGR2	HAG-2		10551
AGR2	AG2		10551
AGR2	PDIA17		10551
AGR3	HAG3		155465
AGR3	hAG-3		155465
AGR3	BCMP11		155465
AGR3	PDIA18		155465
AGRN		AGRIN	375790
AGRP	Agrt		181
AGRP	ART		181
AGRP	ASIP2		181
AGT		SERPINA8	183
AGTPBP1	KIAA1035		23287
AGTPBP1	Nna1		23287
AGTPBP1	CCP1		23287
AGTR1	AT1	AGTR1B	185
AGTR1	AT2R1	AGTR1B	185
AGTR1	AGTR1A	AGTR1B	185
AGTR1	AT2R1A	AGTR1B	185
AGTR1	HAT1R	AGTR1B	185
AGTR1	AG2S	AGTR1B	185
AGTR1	AT2R1B	AGTR1B	185
AGTR1	AT1B	AGTR1B	185
AGTR2	AT2		186
AGTR2	MRX88		186
AGTRAP	ATRAP		57085
AGTRL2			
AGXT	AGXT1	SPAT	189
AGXT	PH1	SPAT	189
AGXT	AGT	SPAT	189
AGXT	SPT	SPAT	189
AGXT	AGT1	SPAT	189
AGXT2	AGT2		64902
AHCTF1	ELYS		25909
AHCTF1P1	ELYS-like	AHCTF1P	285116
AHCY	SAHH		191
AHCYL1	XPVKONA		10768
AHCYL1	IRBIT		10768
AHCYL1	PPP1R78		10768
AHCYL2	KIAA0828		23382
AHCYL2	long-IRBIT		23382
AHCYL2	IRBIT2		23382
AHCYP1			340844
AHCYP2			392387
AHCYP3			402093
AHCYP4			129560
AHCYP5			391470
AHCYP6			100419714
AHCYP7			645486
AHCYP8			107063538
AHDC1	DJ159A19.3		27245
AHDC1	RP1-159A19.1		27245
AHI1	FLJ20069		54806
AHI1	ORF1		54806
AHI1	JBTS3		54806
AHNAK	MGC5395		79026
AHNAK2		C14orf78	113146
AHR	bHLHe76		196
AHRR	KIAA1234	AHH	57491
AHRR	KIAA1234	AHHR	57491
AHRR	bHLHe77	AHH	57491
AHRR	bHLHe77	AHHR	57491
AHSA1	p38	C14orf3	10598
AHSA1	Aha1	C14orf3	10598
AHSA1	hAha1	C14orf3	10598
AHSA2P	DKFZp564C236	AHSA2	130872
AHSA2P	Hch1	AHSA2	130872
AHSA2P	AHA1	AHSA2	130872
AHSG	FETUA		197
AHSG	A2HS		197
AHSG	HSGA		197
AHSP	EDRF	ERAF	51327
AIC			
AICDA	HIGM2		57379
AICDA	CDA2		57379
AICDA	ARP2		57379
AICDA	AID		57379
AIDA	FLJ12806	C1orf80	64853
AIDAP1			646050
AIDAP2			646890
AIDAP3			100128360
AIF1	IRT-1		199
AIF1	AIF-1		199
AIF1	Em:AF129756.17		199
AIF1	IBA1		199
AIF1L	IBA2	C9orf58	83543
AIF1L	FLJ12783	C9orf58	83543
AIFM1	AIF	PDCD8	9131
AIFM1	AIF	NAMSD	9131
AIFM1	AIF	AUNX1	9131
AIFM1	CMTX4	PDCD8	9131
AIFM1	CMTX4	NAMSD	9131
AIFM1	CMTX4	AUNX1	9131
AIFM1	DFNX5	PDCD8	9131
AIFM1	DFNX5	NAMSD	9131
AIFM1	DFNX5	AUNX1	9131
AIFM1P1			645120
AIFM2	FLJ14497	AMID	84883
AIFM2	PRG3	AMID	84883
AIFM3	AIFL		150209
AIFM3	FLJ30473		150209
AIG1	dJ95L4.1		51390
AIG1	AIG-1		51390
AIG1	FLJ10485		51390
AIG1P1			106479028
AIH3			
AIM2	PYHIN4		9447
AIMP1	EMAPII	SCYE1	9255
AIMP1	EMAP-2	SCYE1	9255
AIMP1	p43	SCYE1	9255
AIMP1P1	bA400P21.1	SCYE1P	170547
AIMP1P2			100873064
AIMP2	p38		7965
AIMP2	PRO0992		7965
AIMP2	JTV-1		7965
AIMP2	JTV1		7965
AIP	XAP2		9049
AIP	ARA9		9049
AIP	FKBP16		9049
AIP	FKBP37		9049
AIPL1		LCA4	23746
AIRE	PGA1	APECED	326
AIRE	APS1	APECED	326
AIRN	AIR		100271873
AIRN	NCRNA00088		100271873
AIRN	IGF2RAS		100271873
AIRN	IGF2R-AS1		100271873
AIS1			
AIS2			
AIS3			
AJAP1	SHREW1		55966
AJAP1	SHREW-1		55966
AJAP1	MOT8		55966
AJM1	ajm-1	C9orf172	389813
AJUBA	MGC15563	JUB	84962
AK1			203
AK2			204
AK2P1	AK2B		266920
AK2P2			339736
AK3	AKL3L1	AK6	50808
AK3	AKL3L1	AK3L1	50808
AK3P2	HsT26053		100419074
AK3P3			100419075
AK3P4			100129959
AK3P5			100288319
AK3P6			100873789
AK4		AK3	205
AK4		AK3L1	205
AK4P1		AK3P1	206
AK4P2			100132104
AK4P3	AK3L2P	AK3L2	645619
AK4P4			100128705
AK4P5			100526416
AK4P6			649288
AK5			26289
AK6	CINAP		102157402
AK6P1			100132086
AK6P2			100128817
AK7	FLJ32864		122481
AK7	FAP75		122481
AK7	CFAP75		122481
AK8	FLJ32704	C9orf98	158067
AK9	FLJ42177	C6orf224	221264
AK9	FLJ42177	AKD2	221264
AK9	FLJ42177	C6orf199	221264
AK9	FLJ42177	AKD1	221264
AK9	FLJ25791	C6orf224	221264
AK9	FLJ25791	AKD2	221264
AK9	FLJ25791	C6orf199	221264
AK9	FLJ25791	AKD1	221264
AK9	dJ70A9.1	C6orf224	221264
AK9	dJ70A9.1	AKD2	221264
AK9	dJ70A9.1	C6orf199	221264
AK9	dJ70A9.1	AKD1	221264
AK9	MGC26954	C6orf224	221264
AK9	MGC26954	AKD2	221264
AK9	MGC26954	C6orf199	221264
AK9	MGC26954	AKD1	221264
AKAIN1		C18orf42	642597
AKAP1	AKAP121	PRKA1	8165
AKAP1	AKAP149	PRKA1	8165
AKAP1	SAKAP84	PRKA1	8165
AKAP1	S-AKAP84	PRKA1	8165
AKAP1	AKAP84	PRKA1	8165
AKAP1	D-AKAP1	PRKA1	8165
AKAP1	PPP1R43	PRKA1	8165
AKAP1	TDRD17	PRKA1	8165
AKAP1-DT			119139901
AKAP2	AKAP-KL	PRKA2	
AKAP2	KIAA0920	PRKA2	
AKAP2	DKFZp564L0716	PRKA2	
AKAP2	MISP2	PRKA2	
AKAP3	FSP95		10566
AKAP3	SOB1		10566
AKAP3	AKAP110		10566
AKAP3	CT82		10566
AKAP4	p82		8852
AKAP4	hAKAP82		8852
AKAP4	AKAP82		8852
AKAP4	Fsc1		8852
AKAP4	HI		8852
AKAP4	CT99		8852
AKAP5	AKAP75		9495
AKAP5	AKAP79		9495
AKAP6	KIAA0311		9472
AKAP6	mAKAP		9472
AKAP6	AKAP100		9472
AKAP6	PRKA6		9472
AKAP6	ADAP6		9472
AKAP7	AKAP18		9465
AKAP7	AKAP15		9465
AKAP8	AKAP95		10270
AKAP8	DKFZp586B1222		10270
AKAP8L	NAKAP95		26993
AKAP8L	HAP95		26993
AKAP8P1			646114
AKAP9	KIAA0803		10142
AKAP9	AKAP350		10142
AKAP9	AKAP450		10142
AKAP9	CG-NAP		10142
AKAP9	YOTIAO		10142
AKAP9	HYPERION		10142
AKAP9	PRKA9		10142
AKAP9	MU-RMS-40.16A		10142
AKAP9	PPP1R45		10142
AKAP9	LQT11		10142
AKAP10	D-AKAP2		11216
AKAP10	PRKA10		11216
AKAP10	MGC9414		11216
AKAP11	KIAA0629		11215
AKAP11	AKAP220		11215
AKAP11	PRKA11		11215
AKAP11	FLJ11304		11215
AKAP11	DKFZp781I12161		11215
AKAP11	PPP1R44		11215
AKAP11-IT1			
AKAP12	AKAP250		9590
AKAP12	SSeCKS		9590
AKAP13	Ht31	LBC	11214
AKAP13	BRX	LBC	11214
AKAP13	AKAP-Lbc	LBC	11214
AKAP13	c-lbc	LBC	11214
AKAP13	PROTO-LB	LBC	11214
AKAP13	HA-3	LBC	11214
AKAP13	ARHGEF13	LBC	11214
AKAP14	AKAP28		158798
AKAP17A	XE7	CXYorf3	8227
AKAP17A	XE7	SFRS17A	8227
AKAP17A	XE7Y	CXYorf3	8227
AKAP17A	XE7Y	SFRS17A	8227
AKAP17A	DXYS155E	CXYorf3	8227
AKAP17A	DXYS155E	SFRS17A	8227
AKAP17A	MGC39904	CXYorf3	8227
AKAP17A	MGC39904	SFRS17A	8227
AKAP17A	721P	CXYorf3	8227
AKAP17A	721P	SFRS17A	8227
AKAP17A	CCDC133	CXYorf3	8227
AKAP17A	CCDC133	SFRS17A	8227
AKAP17BP		AKAP16B	139516
AKAP17BP		AKAP16BP	139516
AKIP1	BCA3	C11orf17	56672
AKIRIN1	FLJ12666	C1orf108	79647
AKIRIN1P1			100418731
AKIRIN1P2			106480306
AKIRIN2	FLJ10342	C6orf166	55122
AKIRIN2	dJ486L4.2	C6orf166	55122
AKIRIN2-AS1	PRO2266	NCRNA00120	
AKIRIN2P1			100216487
AKNA	KIAA1968		80709
AKNAD1	MGC26989	C1orf62	254268
AKR1A1	ALR		10327
AKR1A1	DD3		10327
AKR1B1	AR	ALDR1	231
AKR1B1P1		ALDRL1	401982
AKR1B1P2		ALDRP	236
AKR1B1P3		ALDRL3	729347
AKR1B1P4		ALDRL4	390402
AKR1B1P5		AKR1B1P	390482
AKR1B1P6			100129769
AKR1B1P7			126242
AKR1B1P8			392525
AKR1B10	AKR1B12	AKR1B11	57016
AKR1B10	ARL-1	AKR1B11	57016
AKR1B10	HIS	AKR1B11	57016
AKR1B10	ARL1	AKR1B11	57016
AKR1B10	HSI	AKR1B11	57016
AKR1B10	ALDRLn	AKR1B11	57016
AKR1B10P1			340888
AKR1B10P2			643582
AKR1B15			441282
AKR1C1	DDH	DDH1	1645
AKR1C1	MBAB	DDH1	1645
AKR1C1	DD1	DDH1	1645
AKR1C1	HAKRC	DDH1	1645
AKR1C2	DD	DDH2	1646
AKR1C2	DD	TDD	1646
AKR1C2	BABP	DDH2	1646
AKR1C2	BABP	TDD	1646
AKR1C2	DD2	DDH2	1646
AKR1C2	DD2	TDD	1646
AKR1C2	HAKRD	DDH2	1646
AKR1C2	HAKRD	TDD	1646
AKR1C2	MCDR2	DDH2	1646
AKR1C2	MCDR2	TDD	1646
AKR1C3	KIAA0119	HSD17B5	8644
AKR1C3	DDX	HSD17B5	8644
AKR1C3	HAKRB	HSD17B5	8644
AKR1C3	PGFS	HSD17B5	8644
AKR1C4	DD4	CHDR	1109
AKR1C4	HAKRA	CHDR	1109
AKR1C4	C11	CHDR	1109
AKR1C4	3-alpha-HSD	CHDR	1109
AKR1C4	CDR	CHDR	1109
AKR1C4	MGC22581	CHDR	1109
AKR1C5P			100996684
AKR1C6P	TAKR		389932
AKR1C7P			648947
AKR1C8P		AKR1CL1	340811
AKR1D1		SRD5B1	6718
AKR1D1P1		SRD5BP1	80701
AKR1D1P1		AKR1D1P	80701
AKR1E2	MGC10612	AKRDC1	83592
AKR1E2	MGC10612	AKR1CL2	83592
AKR1E2	HTSP1	AKRDC1	83592
AKR1E2	HTSP1	AKR1CL2	83592
AKR1E2	htAKR	AKRDC1	83592
AKR1E2	htAKR	AKR1CL2	83592
AKR7A2	AFAR		8574
AKR7A2P1	AFARP1		246182
AKR7A2P2			159007
AKR7A3			22977
AKR7L	AFAR3		246181
AKT1	RAC		207
AKT1	PKB		207
AKT1	PRKBA		207
AKT1	AKT		207
AKT1	RAC-alpha		207
AKT1S1	PRAS40		84335
AKT1S1	MGC2865		84335
AKT1S1	Lobe		84335
AKT2	PKBβ		208
AKT3	PKBG		10000
AKT3	RAC-gamma		10000
AKT3	PRKBG		10000
AKT3-IT1			100874263
AKTIP	FLJ13258	FTS	64400
ALAD	ALADH		210
ALAD	PBGS		210
ALAS1		ALAS3	211
ALAS1		ALAS	211
ALAS2		ASB	212
ALB			213
ALCAM	CD166		214
ALCAM	MEMD		214
ALDH1A1	RALDH1	PUMB1	216
ALDH1A1	RALDH1	ALDH1	216
ALDH1A2	RALDH2		8854
ALDH1A3	RALDH3	ALDH6	220
ALDH1B1	ALDHX	ALDH5	219
ALDH1L1	10-fTHF	FTHFD	10840
ALDH1L1	FDH	FTHFD	10840
ALDH1L1-AS1			100874204
ALDH1L1-AS2			100862662
ALDH1L2	FLJ38508		160428
ALDH1L2	mtFDH		160428
ALDH2			217
ALDH3A1		ALDH3	218
ALDH3A2	FALDH	SLS	224
ALDH3A2	FALDH	ALDH10	224
ALDH3B1		ALDH7	221
ALDH3B2		ALDH8	222
ALDH4A1	P5CDh	ALDH4	8659
ALDH5A1	SSADH		7915
ALDH5A1	SSDH		7915
ALDH6A1		MMSDH	4329
ALDH7A1	EPD	ATQ1	501
ALDH7A1	PDE	ATQ1	501
ALDH7A1P1		ATQL1	541
ALDH7A1P2		ATQL2	542
ALDH7A1P3		ATQL3	543
ALDH7A1P4		ATQL4	544
ALDH8A1	ALDH12		64577
ALDH9A1	E3	ALDH7	223
ALDH9A1	E3	ALDH4	223
ALDH9A1	E3	ALDH9	223
ALDH16A1	MGC10204		126133
ALDH18A1	P5CS	GSAS	5832
ALDH18A1	P5CS	PYCS	5832
ALDH18A1	P5CS	SPG9	5832
ALDOA			226
ALDOAP1			391538
ALDOAP2			228
ALDOB			229
ALDOC			230
ALDRL2			
ALDRL5			
ALFN1	HALF1		
ALG1	HMT-1		56052
ALG1	HMAT1		56052
ALG1	CDG1K		56052
ALG1	Mat-1		56052
ALG1L	ALG1L1		200810
ALG1L2			644974
ALG1L3P			100132066
ALG1L5P			647415
ALG1L6P			339879
ALG1L7P			728263
ALG1L8P			645015
ALG1L9P			285407
ALG1L10P			106479037
ALG1L11P			106480789
ALG1L12P			100421097
ALG1L13P			106479038
ALG1L14P			100996649
ALG1L15P			730086
ALG2	CDGIi		85365
ALG2	FLJ14511		85365
ALG2	hALPG2		85365
ALG2	NET38		85365
ALG2	CDG1I		85365
ALG3	NOT56L		10195
ALG3	Not56		10195
ALG3	CDGS4		10195
ALG3	D16Ertd36e		10195
ALG3P1			442131
ALG5	bA421P11.2		29880
ALG6			29929
ALG8	MGC2840		79053
ALG9		DIBD1	79796
ALG9-IT1			100874303
ALG10	FLJ14751		84920
ALG10	DIE2		84920
ALG10	ALG10A		84920
ALG10B	KCR1		144245
